-2.5757360458374023,-0.42426422238349915,0.0
-2.4456722736358643,-0.2296101599931717,0.0
-2.4000000953674316,7.154942860410074e-09,0.0
-2.4456722736358643,0.22961017489433289,0.0
-2.5757360458374023,0.42426422238349915,0.0
-2.770390272140503,0.5543278455734253,0.0
-2.885507583618164,0.5755941271781921,0.0
-2.771639347076416,1.148048758506775,0.0
-2.121320962905884,2.121319532394409,0.0
-1.1480509042739868,2.7716383934020996,0.0
-0.5755949020385742,2.885507106781006,0.0
-0.5543281435966492,2.770390033721924,0.0
-0.4242645502090454,2.5757360458374023,0.0
-0.22961048781871796,2.4456722736358643,0.0
-3.075670633734262e-07,2.4000000953674316,0.0
0.22960984706878662,2.4456722736358643,0.0
0.4242638945579529,2.5757360458374023,0.0
0.5543274879455566,2.770390272140503,0.0
0.575594425201416,2.885507106781006,0.0
1.1480506658554077,2.7716383934020996,0.0
2.121320962905884,2.1213197708129883,0.0
2.771638870239258,1.1480497121810913,0.0
2.885507106781006,0.575594425201416,0.0
2.770390033721924,0.5543280243873596,0.0
2.5757360458374023,0.42426446080207825,0.0
2.4456722736358643,0.2296103686094284,0.0
2.4000000953674316,2.0265973432742612e-07,0.0
2.4456722736358643,-0.22960996627807617,0.0
2.5757360458374023,-0.42426398396492004,0.0
2.770390272140503,-0.5543276071548462,0.0
2.885507106781006,-0.5755944848060608,0.0
2.7716383934020996,-1.148050308227539,0.0
2.1213202476501465,-2.1213202476501465,0.0
1.1480506658554077,-2.7716383934020996,0.0
0.5755947828292847,-2.885507106781006,0.0
0.5543280243873596,-2.770390033721924,0.0
0.42426446080207825,-2.5757360458374023,0.0
0.2296103984117508,-2.4456722736358643,0.0
2.2888656303621246e-07,-2.4000000953674316,0.0
-0.22960993647575378,-2.4456722736358643,0.0
-0.42426398396492004,-2.5757360458374023,0.0
-0.5543276071548462,-2.770390272140503,0.0
-0.5755943059921265,-2.885507106781006,0.0
-1.1480501890182495,-2.7716383934020996,0.0
-2.1213202476501465,-2.1213202476501465,0.0
-2.7716383934020996,-1.1480504274368286,0.0
-2.885507106781006,-0.5755946040153503,0.0
-2.770390033721924,-0.5543277859687805,0.0
